workbook,dropdowns,numbers,booleans,dates,strings,xrefs,total,composite
3.354053.HARB4XTPOKSTXBOC3TRU4EHMKY5UMUNFA.2.xlsx,0,295,0,93,195,0,583,6.99
3.354069.J4JUILZG3C0LONUF24PXADWZMLEWVJOOA.1.xlsm,0,16935,0,2045,311,0,19321,9.84
3.354069.J4JUILZG3C0LONUF24PXADWZMLEWVJOOA.2.xlsm,0,104447,0,0,850,140,105601,10.03
3.354070.E3XCIXLXXZZQ2IG1QZKKK3QJKTE0NDSRA.1.xlsm,0,16935,0,2045,311,0,19321,9.84
3.354070.E3XCIXLXXZZQ2IG1QZKKK3QJKTE0NDSRA.2.xlsm,0,104447,0,0,850,140,105601,10.03
3.354123.GFF5QADSCRAUQZGYPLWLG04LNUAPZMZ4A.2.xlsx,0,295,0,93,195,0,583,6.99
3.354569.NHEYZKDBTFV2OLZGBK2DQ4DJEJ1GECCPA.1.xlsm,0,1755,0,1,101,0,1857,9.51
3.354594.MFRGEE2OAOD5V5PZPTNZ4PVHKX5SQRVDA.1.xlsm,0,175,0,4,80,0,259,7.22
3.354598.HRUJMZJAA5CG0ZOPCTFI2POU3UCGHZ1MB.1.xlsm,0,21124,0,0,3084,0,24208,8.85
3.354598.HRUJMZJAA5CG0ZOPCTFI2POU3UCGHZ1MB.2.xlsx,0,10703,0,0,1529,0,12232,8.88
3.354608.C1FFYKWG45WMS24HPH3PY2FX15FCTTKKA.2.xlsm,0,139581,0,20274,43,0,160499,9.96
3.354620.FEV5YXFW1SSYD3VPM2D3XXLPTMJV1MFIB.1.xlsx,0,33000,0,10796,17248,0,61049,7.46
3.354629.OP0H1YFQ14D4HARIT3IBRKHCOTYRHMGIA.1.xlsx,0,1812,0,250,114,0,2176,9.53
3.354667.KCH3XWTROLZ2NOBWL2HEEKDZ0NS5QDZSB.1.xlsx,0,15636,1,5245,68,0,20950,9.97
3.354667.KCH3XWTROLZ2NOBWL2HEEKDZ0NS5QDZSB.2.xlsx,0,18606,1,8497,68,0,27172,9.98
3.354667.KCH3XWTROLZ2NOBWL2HEEKDZ0NS5QDZSB.3.xlsx,0,15743,1,4955,68,0,20767,9.97
3.354667.KCH3XWTROLZ2NOBWL2HEEKDZ0NS5QDZSB.4.xlsx,0,18742,1,8111,68,0,26922,9.98
3.354667.KCH3XWTROLZ2NOBWL2HEEKDZ0NS5QDZSB.5.xlsx,0,18414,1,8740,68,0,27223,9.98
3.354667.KCH3XWTROLZ2NOBWL2HEEKDZ0NS5QDZSB.6.xlsx,0,15743,1,4953,68,0,20765,9.97
3.354667.KCH3XWTROLZ2NOBWL2HEEKDZ0NS5QDZSB.7.xlsx,0,18666,1,8662,67,0,27396,9.98
3.354678.OXX0ZPVUESDVR1MD41L4KZA4UPOUNA4KB.1.xlsm,0,21124,0,0,3084,0,24208,8.85
3.354678.OXX0ZPVUESDVR1MD41L4KZA4UPOUNA4KB.2.xlsx,0,10703,0,0,1529,0,12232,8.88
3.354693.CAMNXUF2JCRAPCIFWFC0AYHWEUPKHUGDB.2.xlsm,0,139581,0,20274,43,0,160499,9.96
3.354702.D0IA0SAFR5SMW1CXE35TAQHOJWBKWYNOA.1.xlsx,0,33000,0,10796,17248,0,61049,7.46
3.354705.KETULL525JPL5IJOPKJEAUQT3MMMCRLXB.1.xlsx,0,1812,0,250,114,0,2176,9.53
3.354730.IMPLWUEX1ECFR0DR3O2QLUPSRYNKGBBNB.1.xlsx,0,15636,1,5245,68,0,20950,9.97
3.354730.IMPLWUEX1ECFR0DR3O2QLUPSRYNKGBBNB.2.xlsx,0,18606,1,8497,68,0,27172,9.98
3.354730.IMPLWUEX1ECFR0DR3O2QLUPSRYNKGBBNB.3.xlsx,0,15743,1,4955,68,0,20767,9.97
3.354730.IMPLWUEX1ECFR0DR3O2QLUPSRYNKGBBNB.4.xlsx,0,18742,1,8111,68,0,26922,9.98
3.354730.IMPLWUEX1ECFR0DR3O2QLUPSRYNKGBBNB.5.xlsx,0,18414,1,8740,68,0,27223,9.98
3.354730.IMPLWUEX1ECFR0DR3O2QLUPSRYNKGBBNB.6.xlsx,0,15743,1,4953,68,0,20765,9.97
3.354730.IMPLWUEX1ECFR0DR3O2QLUPSRYNKGBBNB.7.xlsx,0,18666,1,8662,67,0,27396,9.98
3.355001.KY5DNW2T4L2E2FV15C3WNCFMQF3O0YPOA.1.xlsx,0,1747,0,24,200,0,1971,9.09
3.355191.CQ02HUIRIF3OTXX1AJDGUNTR23XYKLKZA.1.xlsx,0,39845,0,13280,12,0,53137,10.00
3.355465.PUV2MGHU4HIQMLWXIB33BKLD4N25NFF2A.1.xlsx,0,749,0,42,324,0,1197,6.88
3.356900.CS3NWWBNBIHFK0GTLVKF1GIRKRL4O4QXB.1.xlsx,0,201,0,0,9,0,210,9.61
3.356963.KWCOZIFK5Z1W24BOHR3XI5I0WD4PT3YLB.1.xlsx,0,582,0,133,485,0,1207,6.33
3.357053.J1ZBZJ5RSOUVIJKILDWDYWJ2PW03NO0LB.1.xlsx,0,361,0,39,320,0,724,5.97
3.357407.JFESHWK0WMLBUPYOOHDGVWI3IXVSGTSYB.16.xlsm,0,4330,0,1253,87,332,6183,14.41
3.357413.O0ZWCQD4SW2D2THOPCTV321GYM23O4QPB.42.xlsm,0,5701,0,85,450,11970,18207,68.95
3.357415.PQY0T0QTXOB4FZC3GKNNF4EY0WCBNWMLA.16.xlsm,0,4330,0,1253,87,332,6183,14.41
3.357421.P2EDAZ1CDPECSA52FHIAQTGN2AWTKEAMB.42.xlsm,0,5701,0,85,450,11970,18207,68.95
3.357424.CEJ1VM21YPSW11THO4K34OWQQWABNL3VA.16.xlsm,0,4330,0,1253,87,332,6183,14.41
3.357432.JWRHQXG0GKJH0JJYCUQS0FF20NQ5PEB0A.42.xlsm,0,5701,0,85,450,11970,18207,68.95
3.357602.GPPLZMUQAWEH1X4DOJXJ3LSJ1EFO5URKB.3.xlsm,0,5602,2,1514,117,0,7235,9.85
3.357759.E13Q5FINCPTOXQXZVUDJRYIKWGU5BJ1PA.1.xlsm,0,2613,2,1517,104,0,4236,9.78
3.357835.GIWJ4L1IIXJYTMG3D1VXDPC2B0311AIXB.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.357836.M1DCU1EP5YHNN1Y3KUQHBDGXX0H2F0EPA.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.357837.NXLWYBHMPZWFPRKDZ2WHRDEZDLXJ5OOTA.1.xlsx,0,1131,0,346,63,212,1752,20.57
3.357838.A0R32JDMZSRA4VSFLWE2EQV0GZH4E12VB.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.357840.BYWHOGMRE4TO22SE54EMO1ONL0BR5WWXA.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.357993.KUAEUJJ2K1A3D15GO4HJKGDA5NWUYPQPB.1.xlsm,0,3572,0,0,1023,0,4626,7.94
3.358031.BROCFSDHPPHVRAN0MHMFNHUOYLKJBYNZA.1.xlsm,0,3572,0,0,1023,0,4626,7.94
3.358157.NQPSZ2NSA4SPGHA4EFVEPX0PPLEWYGE2B.1.xlsx,0,306,0,192,55,0,553,9.10
3.358319.FWXFP425502M0VUMN4OQOBYAKNZILRHJB.3.xlsm,0,5602,2,1514,117,0,7235,9.85
3.358320.HX1FMIXSSHM5NXT0LA5V5DSXDTZHHLGPB.3.xlsm,0,5602,2,1514,117,0,7235,9.85
3.358516.MCES01RXWPSIMIJ0ZVELREO2GMUGULBXA.1.xlsm,0,2613,2,1517,104,0,4236,9.78
3.358702.DDBJG3ZDHJ0XPMXDXKQIVMIRQPN03VV1B.3.xlsm,0,5602,2,1514,117,0,7235,9.85
3.358705.OCQUCIIP5TKOJMQRMDKNXL5HU0DZ2J0ZB.3.xlsm,0,5602,2,1514,117,0,7235,9.85
3.359291.DBIOCUWVFLOQPGXQHMIKCUBQ1IABLX2ZB.3.xlsm,0,5602,2,1514,117,0,7235,9.85
3.359492.ISGH4HXW1PPB0CQLV0ZNHVFKND21KWSIA.1.xlsm,0,2613,2,1517,104,0,4236,9.78
3.359594.OPGRS1XE1DU5SUTS51HP01ZSASUQVOBAB.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.359598.PRDC4JHKOXTHPOEMDCXCFDLVYS3ZBG51A.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.359601.JI51M3WOEENGA1SR23A4XSCK1OQFBPMVB.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.359602.BNB2RYNXSTWL34WOXIA0ITHN2PZMMA1XA.1.xlsx,0,1131,0,346,63,212,1752,20.57
3.359603.MOTWSMWJH4U20DBBDYZ4P52EXGXOIAXDA.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.360495.HY0ZKT2WOOXY42LELOSQSBI0SSCA13CJA.1.xlsm,0,47807,280,783,2404,0,51277,9.58
3.361247.BCPEMBKD4TPMC4N1OQPKGBYIJCUEOZJ2B.1.xlsx,0,306,0,192,55,0,553,9.10
3.361390.GDED0PMZBJ31C52TRJULIM4WEACFFCSTB.1.xlsm,0,2613,2,1517,104,0,4236,9.78
3.361511.CCC5JKYX2X5HYGTQQJWBUFADSYTNPRW4A.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.361512.LIR1KQZO5L4NRBBFPCMS3XFYGWUQ2XMSB.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.361515.P4UZIWZROKJFUWYTA2TJIBEFJOVOYV13A.1.xlsx,0,1131,0,346,63,212,1752,20.57
3.361519.D4WPPZN2I5XLDNTJS3EDJWVH4CPXPJVNA.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.361522.PQ01NMXY45ME3NDW1NK00YUNM20LT5V4B.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.361530.IUVPSHANCQANXYYQPI5WK5QAZWRMAKD4B.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.361534.CVO2RCCALKTIPXTBP1ERMXD1ETTITDYLB.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.361623.CV4L2M3VENURU23Z35YAIU2FG0FGHO50A.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.361634.FYQQIN52QLRZMDZ1X4ZWEDVXPQF3QUP5B.2.xlsm,0,2613,2,1517,104,0,4236,9.78
3.361660.MCW4PO2O14JVRX4NQMVB5M23GH2R3BYSB.1.xlsm,0,2976,2,1516,105,0,4599,9.79
3.361747.EFJ5VOEOYPTFYU5B1AJOQ3FSWF2T2LTWA.1.xlsm,0,3572,0,0,1023,0,4626,7.94
3.361803.HHH1ZAIRMAYOMOS3F1RZ5PWRW3ZSUDWNB.1.xlsm,0,3572,0,0,1023,0,4626,7.94
3.362137.G1W4KBJVON5J0W44E0JBN1KQDRCQSORRA.2.xlsm,0,2613,2,1517,104,0,4236,9.78
3.362143.OPVRLEYTBTGOIU0GHJIVR3JVUBERMHSPA.3.xlsm,0,5602,2,1514,117,0,7235,9.85
3.362251.O4GDTRR0KBBN0EP4GWGA2DBVIIJSEV2UA.1.xlsx,0,306,0,192,55,0,553,9.10
3.363471.GUIEUALQWX4J0DOA1N2B0MQ1K1SSQDPSA.1.xlsm,0,3572,0,0,1023,0,4626,7.94
3.363516.KDNKG5MYJPCFTCR3L0BQWAUKKR1GWIJUB.1.xlsm,0,3572,0,0,1023,0,4626,7.94
3.364010.G3W3IZKSXOSYG1LJO2XIFVQ4G0T2WT0TA.1.xlsm,0,1585,0,6,85,0,1680,9.52
3.365383.BXFQVQGEGP3JWY2WLKV2WQHBXMXSHGRHA.1.xlsm,0,3572,0,0,1023,0,4626,7.94
3.365386.ARVYOMUDXZ40CKKGSAZB24CKM4TZ10YXB.1.xlsm,0,47807,280,783,2404,0,51277,9.58
3.365669.ANQUIU5FV2MJTDKHQK2WFCAU1I1GJ1OBB.1.xlsm,0,3572,0,0,1023,0,4626,7.94
3.365745.P3XTECVIKKAERCIZDO20ZPAY3YZHFULNA.1.xlsx,0,1131,0,346,63,212,1752,20.57
3.365746.NZDGPEQZSXT0U5PLDXMSLL3VMUYJSDQMB.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.365747.M2V1FIMMPNQLOGMV3FWVL3GMHAFUXVSFA.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.365748.KDI1D4JYEJPKZ3OIDMD3XFMR0SB1F5LMB.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.36582.ME1Z0KWYCNT4010TNILJHDJKXL0ALMXEB.1.xlsx,0,110,0,17,48,0,175,7.53
3.365822.AZ2MU0QZWI1LG5K0AHGBZQOCDKYFIPNTB.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.365826.KRIRBZFWREH14USJMVPFD5FFBZDEH2H2B.1.xlsm,0,1585,0,6,85,0,1680,9.52
3.365903.KM2RX5UVYZRWPW21DCRDYA3QGT1RBQXWA.2.xlsm,0,2613,2,1517,104,0,4236,9.78
3.366157.I0Z2JMGXA4Z0BMOUADUATEUZA5QNPBA1B.1.xlsm,0,1585,0,6,85,0,1680,9.52
3.366158.OUW55U3BMXJEHXPJKW3SCRONT3GNNA0FB.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.366190.BW55IZGA05EY1X5Z3CYFB3Z1RYIVLIT0A.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.366216.GEWBNL2EVTWSDZJQIDEWSJZA3IAWDOR0A.1.xlsm,0,47807,280,783,2404,0,51277,9.58
3.36649.KHY4KIJCRT4ZGC3ADJLDEYPHMY3ZDGVBA.1.xlsm,0,178,0,1,742,0,921,2.75
3.366511.MPGUVYWUZGWDN14TKLEBVKWL4IIEUR4TB.1.xlsx,0,306,0,192,55,0,553,9.10
3.366647.I20CEFQ220FWNOEUTPX4KLRJ4VJC4GZNA.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.366648.EPFQSBO1NVGCKDYI2RGXXR2LSR4PYM2FB.2.xlsx,0,1131,0,346,63,212,1752,20.57
3.366652.ECYSQKSZA43ADRYDNHU32RYUU3PAFI5XA.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.366709.JVIHQQ5AAMLO5NXWK0K4251PQIJ13LHAB.1.xlsm,0,1711,0,1373,203,180,3527,13.91
3.366952.LUCWRYMZAC4444HAKYWUUTO2EMQ2LKYYB.1.xlsx,0,338,0,3,213,2,559,6.84
3.367327.HJYMD3F0W1ZTN113NL1EQ05F30AIXEYCB.1.xlsx,0,588,0,36,47,0,671,9.37
3.367360.PQDL3VVC4QGNRAR3UXSSXD2NJQEBSBUSA.1.xlsx,0,588,0,36,47,0,671,9.37
3.36757.JEAA5ADZS2RJ35DSIKLMCAHXQ2SQI4F3B.1.xlsx,0,950,0,0,364,0,1314,7.51
3.367771.HDYASUNGQX4RFSB4MXFMSML4TM1PYOD0A.1.xlsx,0,588,0,36,47,0,671,9.37
3.367808.ASGZDIOSAAKJTSYUVVY2DQWT2OSKQYRKB.1.xlsx,0,588,0,36,47,0,671,9.37
3.368223.CUSSFACBP5MIWOEO3T35RUSG2AANWN5NB.1.xlsx,0,588,0,36,47,0,671,9.37
3.36856.OS12J3NOUJ133RVHRUOUHALZIJIM4YKVB.1.xlsx,0,502,0,0,212,0,714,7.33
3.36897.CIL3GXPGQ3HKDA2GTNCWLG5WA5GQGFY0A.1.xlsx,0,3958,0,348,2,0,4308,10.00
3.370265.PHW2GU1U3OTXRWLX30VEFR4OXK14BDJPA.3.xlsx,0,743,0,2,162,0,907,8.39
3.370265.PHW2GU1U3OTXRWLX30VEFR4OXK14BDJPA.4.xlsm,0,1043,0,27,769,185,2027,14.78
3.370266.DUG5L032BTY3KTYWYQE1L32BJO4RM4UTB.1.xlsx,0,171,0,0,116,0,299,6.11
3.37049.MXNUV13LPB0SC3DUKRZTZZNDO1GZ541AA.1.xlsx,0,798,0,0,316,0,1114,7.45
3.37069.E042WFXY0YLWGBW22R1GOBWFE2G114REA.1.xlsx,0,113,0,16,50,0,179,7.49
3.37090.G1RJFZ2FT0ZMNCY2F2IMYIAZOS1ZF0IDB.1.xlsx,0,3840,0,346,2,0,4188,10.00
3.371307.B5FX5ROPI2ZGY4IR1LK3IDMGOMFIL2LZA.1.xlsx,0,171,0,0,116,0,299,6.11
3.371314.IIBTFHXXQGJVLID4IKLAJT2W2W3JHCWHA.3.xlsx,0,743,0,2,162,0,907,8.39
3.371314.IIBTFHXXQGJVLID4IKLAJT2W2W3JHCWHA.4.xlsm,0,1043,0,27,769,185,2027,14.78
3.37175.HTCXN24ZO2HSL2XEMLEJUKVJW35H1TXBA.1.xlsx,0,548,0,0,226,0,774,7.37
3.374108.CNSNZ2NNWJX3OEWCTFPQ5Y3RKQEXV1XDA.3.xlsx,0,743,0,2,162,0,907,8.39
3.374108.CNSNZ2NNWJX3OEWCTFPQ5Y3RKQEXV1XDA.4.xlsm,0,1043,0,27,769,185,2027,14.78
3.374126.HVECXX4H5FF3GWZEBDWZJUEGL2ZVSORSB.1.xlsx,0,171,0,0,116,0,299,6.11
3.374415.GKL31ZMNN4TJ5PNQTNKRXGTKXVXLGKN3A.1.xlsx,0,588,0,36,47,0,671,9.37
3.374453.CVJADPUHKOWHJWD2OFLPTI2S4F5HMRSUA.1.xlsx,0,588,0,36,47,0,671,9.37
3.375730.HFUDZG3G2JOJCWKXARIS4APEELMN145SB.1.xlsx,0,588,0,36,47,0,671,9.37
3.375764.GGGGOXI3PG2EN5MPRWPMWKXVY1LQ2ASHA.1.xlsx,0,588,0,36,47,0,671,9.37
3.380223.BDZWXLKIRBNFAZWGCVI5QUO2YEBMEMMLA.1.xlsx,0,2402,0,0,784,0,3187,7.78
3.380307.DQEM3M0LXGZSHBUBCIH354LNTNL05TPGA.1.xlsx,0,430,0,88,15,0,533,9.75
3.380655.CUHORRGYLF33GOD0JVMEJLYKYCSRAGQQA.1.xlsx,0,6328,0,70,1313,0,8621,7.57
3.380656.JZ4VZYEZPVMSU5GY0JT0JENE1O2BRPVMB.1.xlsx,0,6328,0,70,1313,0,8621,7.57
3.381659.JKPCYXSF3RKWGDWWVLSCBO3NL1CIKEB4B.1.xlsx,0,2402,0,0,784,0,3187,7.78
3.383248.LPQLCSURMP3GI1DLDDKB51TUPO4FT2A2A.1.xlsx,0,588,0,36,47,0,671,9.37
3.383278.PGKKVRWCU3WQ31WH3MYZQOLJAVNW5CD0B.1.xlsx,0,588,0,36,47,0,671,9.37
3.384191.CEC30FCEHTDPRG5E55B3LPGBRT5ENV1CA.1.xlsx,0,6409,0,70,1330,0,8736,7.57
3.384331.EGKEL5ZQVTG2DEJY2WLPEL5Q0CS0MDWOA.1.xlsx,0,171,0,0,116,0,299,6.11
3.384334.D3OF51MXJFY155WBE4SOOC2THZC0X40HA.3.xlsx,0,743,0,2,162,0,907,8.39
3.384334.D3OF51MXJFY155WBE4SOOC2THZC0X40HA.4.xlsm,0,1043,0,27,769,185,2027,14.78
3.384358.ETAU4B3ZLNOX33COCFGYFN244XCWZFMWB.1.xlsx,0,171,0,0,116,0,299,6.11
3.384365.BBRL1KYVT1YYNRDBO2A5PLKB5CXIYYHMB.3.xlsx,0,743,0,2,162,0,907,8.39
3.384365.BBRL1KYVT1YYNRDBO2A5PLKB5CXIYYHMB.4.xlsm,0,1043,0,27,769,185,2027,14.78
3.385830.DOZIFHVX0DOEBKFEIPTMBHPFPI3AOER2A.1.xlsx,0,171,0,0,116,0,299,6.11
3.385836.PVXZ0XY0H5GWX02IZWRKWLRRTATSCRJ2B.3.xlsx,0,743,0,2,162,0,907,8.39
3.385836.PVXZ0XY0H5GWX02IZWRKWLRRTATSCRJ2B.4.xlsm,0,1043,0,27,769,185,2027,14.78
3.386.DRF3GIXJ3K2LTIUGVQX2251UE4BRXK2NB.1.xlsx,0,543,0,0,561,0,1175,5.10
3.386339.PKRKZOZNPDUS3H3A3IPJS51SL52K3HDCB.1.xlsx,0,588,0,36,47,0,671,9.37
3.386786.E0TOHRZYJCTRMVLJ5LGSNBGP4WI3DR3OB.1.xlsx,0,588,0,36,47,0,671,9.37
3.387720.EMYBM2PY13R5BZYVQ10XGJ2JQGH1PRVVA.1.xlsx,0,777,0,265,189,0,1231,8.62
3.387774.APR1S2AHJZLE1WXSRMK20UAOIJNPCP55A.1.xlsx,0,246,0,0,122,0,368,7.02
3.387854.MLGXKYSB22ONO4JA2XWAIHBBVAJSLOPFB.1.xlsx,0,171,0,0,116,0,299,6.11
3.390140.F24G1Q4WAM5FBX4BNH05N1OY43RG4P0GA.1.xlsx,0,588,0,36,47,0,671,9.37
3.390141.F2OKSPSAKJPH2KFTS1VMW20EWF3YXANGB.1.xlsx,0,588,0,36,47,0,671,9.37
3.390143.KBZOAUCJ4LPQZ4HXRMAH0T0N1WVU11NVA.1.xlsx,0,588,0,36,47,0,671,9.37
3.390293.KHZXDN5X0DM5SWU4Z2Q33TWWX4FP4TS0A.1.xlsx,0,588,0,36,47,0,671,9.37
3.390709.JV5EHNQDDMAYVWUYMYLSL5VZ5TSSKEDZB.1.xlsx,0,588,0,36,47,0,671,9.37
3.391203.IV0XGLWGLUXTY5PRGQT01O22NL55HX01B.1.xlsm,0,1095,0,33,819,168,2110,13.70
3.391203.IV0XGLWGLUXTY5PRGQT01O22NL55HX01B.4.xlsx,0,729,0,2,159,0,890,8.39
3.391271.HJY5TEU1RY031W4TZETIQTV40M4YSAHNA.1.xlsx,0,171,0,0,116,0,299,6.11
3.391771.M1R3WJVHJW3QIRDYF3CZLK1DC2D4GFWLB.1.xlsx,0,588,0,36,47,0,671,9.37
3.395168.IIJXCU3TGGHNPHE5SL4FS1X1EYRWRXEAA.1.xlsx,0,496,0,0,41,0,537,9.31
3.395247.NOA3F0SEILVXWYPWXELFEHLFCZOCPZ4ZB.1.xlsx,0,325,0,36,100,0,465,7.98
3.395457.FQPE0E2GXTMSGV1BMTCTAKVPD21HRXW0B.2.xlsx,0,47629,0,631,7722,0,56017,8.75
3.395558.CFES3SP45SKCGTD3A2A5DTK0CNJXGJZYB.1.xlsx,0,662,0,53,545,759,1526,54.78
3.396178.LSYQJIK041ITUDE4HMLP4HC1XNLNAJ1OA.2.xlsx,0,48070,0,644,7933,0,56684,8.73
3.396295.KSK5RVTDEGY4PTMLBQYVAXUFTDLBT1NZB.2.xlsx,0,4146,0,183,1754,4,6091,7.46
3.396295.KSK5RVTDEGY4PTMLBQYVAXUFTDLBT1NZB.3.xlsx,0,4146,0,183,1754,4,6091,7.46
3.396311.G31FOBATVCLMFHOH2SL0ELBL4KJUHMR0B.2.xlsx,0,4146,0,183,1749,4,6086,7.47
3.396441.P0ZPJVNLEVWKHCTRVEX4MMZA4I11250UA.2.xlsx,0,4146,0,183,1754,4,6091,7.46
3.396441.P0ZPJVNLEVWKHCTRVEX4MMZA4I11250UA.3.xlsx,0,4146,0,183,1754,4,6091,7.46
3.396451.G11MUN2FWWCRFTELJI0N1ZTNVQZRFPLBA.2.xlsx,0,4146,0,183,1749,4,6086,7.47
3.397084.IJJEPKATSNKLE4L0XCWUB0VM4X32I5U5B.2.xlsx,0,4146,0,183,1749,4,6086,7.47
3.397095.OXB02S55HKIFURU0IHEP2KBWRK1ANFKRB.2.xlsx,0,4146,0,183,1754,4,6091,7.46
3.397095.OXB02S55HKIFURU0IHEP2KBWRK1ANFKRB.3.xlsx,0,4146,0,183,1754,4,6091,7.46
3.397411.EHGDJOQHLNRMFTXFSCJCLHVP5P3NOQ3VA.1.xlsx,0,37106,0,38,130,0,37274,9.97
3.397444.PSVLA5IR5DLZJEAI5WW33GBH2NX3XZGUB.1.xlsx,0,9535,0,2,242,0,9824,9.73
3.39775.CIXT0Z3FUIN0LZZIEZKJP0VELUKFI2SWA.1.xlsm,0,250306,0,785,2186,0,253297,9.92
3.398011.GUA0KPIUSFE53RW5F1SUWVMHT1PM3VLIA.2.xlsx,0,4146,0,183,1749,4,6086,7.47
3.398023.IUW5QDD2VOPV1XUY0MXHOH34WYPVZRUAA.2.xlsx,0,4146,0,183,1754,4,6091,7.46
3.398023.IUW5QDD2VOPV1XUY0MXHOH34WYPVZRUAA.3.xlsx,0,4146,0,183,1754,4,6091,7.46
3.398305.DA1TTWDZMRULOOB0STAMIR5LFTHE3UVFB.5.xlsx,0,148,0,0,235,0,383,4.48
3.398405.OZE2W0UEZZFQ124JD5HK3JKEXT2QPJZAA.5.xlsx,0,148,0,0,235,0,383,4.48
3.398675.EN3PGEH3ISCUQWRYWSL24KYLCL1NBNXAB.1.xlsx,0,17560,0,1624,1140,0,20324,9.50
3.398792.P4CWF3B1ST5ADDRHFGV52VXJO2GJOXFEB.1.xlsm,0,47598,0,524,1593,0,49715,9.71
3.399327.EJ0PXZ0SPG0W5VNSIPQUI2YBJMNLLDWRA.1.xlsx,0,287465,0,4930,18984,0,311379,9.45
3.399438.MM5SDN2TJ1CRDBUENQN4WBK0ERPNGRRUA.1.xlsm,0,47598,0,524,1593,0,49715,9.71
3.399457.OW0LIOQYUO0SJWCYQEWTY5I2C0PU4EVHB.1.xlsm,0,47618,0,491,1490,0,49599,9.73
3.399538.K0N4RDNNXOHSRZHU50LDTWVI5VBUSR3BA.1.xlsx,0,17560,0,1624,1140,0,20324,9.50
3.400000.DCR1YMGPONFUQYZSHU2U34X4ASF251OIB.1.xlsm,0,47618,0,491,1490,0,49599,9.73
3.400024.HUHZRG3XURE0ZADTBUNFRMST432TL5KDA.1.xlsm,0,47598,0,524,1593,0,49715,9.71
3.400087.JHS21UTD2AT1YVAYI0KCYX2CVLJDAN1SB.1.xlsm,0,47521,0,614,1826,0,49961,9.67
3.400194.DJTVBYJS0GDURY3UJSY5EMESP31Q0MTWA.1.xlsm,0,47618,0,491,1490,0,49599,9.73
3.400199.FKTVUFWVSU5F01RTO054ICS1OVV1WYIDA.1.xlsm,0,47598,0,524,1593,0,49715,9.71
3.400366.O3N0JDPBKX5X5UUQMZYACGX00Z1VD1OJB.1.xlsm,0,47618,0,491,1490,0,49599,9.73
3.400376.OMCKQN4AUMEMZMPSZWPTZSDAY2MW2LW2B.1.xlsm,0,47598,0,524,1593,0,49715,9.71
3.401502.DYCL13NPJEFASHC3OUURSF0W421W1SCJB.1.xlsm,0,47618,0,491,1490,0,49599,9.73
3.401526.CICNV0NF2AOAO32JZTZWORVR2OG1W3OIA.1.xlsm,0,47521,0,614,1826,0,49961,9.67
3.402000.DIFYR2DPU1YY41JU124Y5ZENHAXZV5BAB.1.xlsx,0,17560,0,1624,1140,0,20324,9.50
3.402456.K5UFS100OX0VYK2BIKGMS5JAMS1W5MQIA.1.xlsx,0,17560,0,1624,1140,0,20324,9.50
3.403134.LTSHM40G1FLWNWHI2ZU5IX0ANKUO5XKUB.1.xlsm,0,47618,0,491,1490,0,49599,9.73
3.403450.LHNCA4VVHOUU2W0NIPGSEQ4PCVLLMQATB.1.xlsm,0,47598,0,524,1593,0,49715,9.71
3.404288.KQOT2L2OYNZ3A3E3LMVR5X41PS4N25YNA.2.xlsx,10,6939,0,14,2779,0,9742,7.53
3.406880.NJMZH1J1BS3E1GNDSYIGQYH0ENKM222GA.1.xlsx,0,18372,0,0,58105,0,76477,3.16
3.406880.NJMZH1J1BS3E1GNDSYIGQYH0ENKM222GA.2.xlsx,0,730,0,0,1467,0,2197,3.99
3.406880.NJMZH1J1BS3E1GNDSYIGQYH0ENKM222GA.5.xlsx,0,476,0,0,499,0,975,5.39
3.406890.G3JNESOWFCJFBQAHGCGDCMWBFP1YYZPZB.1.xlsx,0,118,0,21,45,0,184,7.80
3.406891.EUBU3BARMC5LPDPNUJ2H2V3YZPGZIDO2B.1.xlsx,0,118,0,18,48,0,184,7.65
3.407430.LLBG0JIK1Q0AA5DSXZD3235AF1YXHAEZA.1.xlsm,0,1928,0,441,911,0,3295,7.47
